latitude,longitude,altitude,geometry,ACCOUNT,ACREAGE,CONDO_FLAG,COUNTY,DMG_LEVEL,FIPS,HCAD_NUM,IMPROVEMEN,IN_DEPTH,KEY_MAP,LAND_USE_C,LAND_USE_D,LAND_VALUE,LATITUDE,LONGITUDE,LocAddr,LocName,LocNum,MAIL_CITY,MAIL_STATE,MAIL_ZIP,NEIGHBORHO,NEIGHBOR_1,NEW_CONSTR,OBJECTID,OBJECTID_2,PERIMETER,SCHOOL_DIS,Shape_Le_1,Shape_Leng,Shape_area,Shape_len,TAX_YEAR,TOTAL_APPR,TOTAL_BUIL,TOTAL_LAND,TOTAL_MARK,TOTAL_RCN_,UNITS,UNIT_PRICE,UNIT_TYPE,WTSHNAME,WTSHUNIT,YR_IMPR,city,cohgis_COU,index_right
29.8527,-95.7101,,Point,1346180010014,.1019,0,Harris,AFF,48201,1346180010014,89793,1.10655212402,406Z,1001,Res Improved Table Value,24663,29.8527,-95.7101,5559 AMELIA PLANTATION DR,AMELIA PLANTATION,5559,SUGAR LAND,TX,77498-5088,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,114456,1813,4441,114456,93534,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2013,KATY,0,0
29.8509,-95.7095,,Point,1354460010002,.1007,0,Harris,MIN,48201,1354460010002,93843,2.32803344727,406Z,1001,Res Improved Table Value,24562,29.8509,-95.7095,5443 AMELIA PLANTATION DR,AMELIA PLANTATION,5443,HOUSTON,TX,77065,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,118405,2001,4386,118405,96745,4386.0000,5.60,SF,ADDICKS RESERVOIR,U,2014,KATY,0,0
29.8515,-95.7097,,Point,1346180010003,.1019,0,Harris,MIN,48201,1346180010003,70740,2.24638366699,406Z,1001,Res Improved Table Value,24663,29.8515,-95.7097,5515 AMELIA PLANTATION DR,AMELIA PLANTATION,5515,SUGAR LAND,TX,77498-5088,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,95403,1327,4441,95403,72928,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2014,KATY,0,0
29.8516,-95.7097,,Point,1346180010004,.1019,0,Harris,MIN,48201,1346180010004,71880,2.10041809082,406Z,1001,Res Improved Table Value,24663,29.8516,-95.7097,5519 AMELIA PLANTATION DR,AMELIA PLANTATION,5519,SUGAR LAND,TX,77498-5088,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,96543,1412,4441,96543,74103,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2014,KATY,0,0
29.8523,-95.71,,Point,1346180010010,.1019,0,Harris,AFF,48201,1346180010010,78070,1.27075195313,406Z,1001,Res Improved Table Value,24663,29.8523,-95.71,5543 AMELIA PLANTATION DR,AMELIA PLANTATION,5543,SUGAR LAND,TX,77498-5088,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,102733,1412,4441,102733,80485,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2014,KATY,0,0
29.8526,-95.7101,,Point,1346180010013,.1019,0,Harris,AFF,48201,1346180010013,82756,0.919143676758,406Z,1001,Res Improved Table Value,24663,29.8526,-95.7101,5555 AMELIA PLANTATION DR,AMELIA PLANTATION,5555,SUGAR LAND,TX,77498-5088,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,107419,1595,4441,107419,86204,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2013,KATY,0,0
29.8508,-95.7095,,Point,1354460010003,.1007,0,Harris,MIN,48201,1354460010003,76233,2.30439758301,406Z,1001,Res Improved Table Value,24562,29.8508,-95.7095,5439 AMELIA PLANTATION DR,AMELIA PLANTATION,5439,HOUSTON,TX,77065,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,100795,1412,4386,100795,78591,4386.0000,5.60,SF,ADDICKS RESERVOIR,U,2014,KATY,0,0
29.8528,-95.7101,,Point,1346180010015,.1019,0,Harris,AFF,48201,1346180010015,87100,0.842575073242,406Z,1001,Res Improved Table Value,24663,29.8528,-95.7101,5563 AMELIA PLANTATION DR,AMELIA PLANTATION,5563,SUGAR LAND,TX,77498-5088,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,111763,1740,4441,111763,90729,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2013,KATY,0,0
29.8529,-95.7102,,Point,1346180010016,.1019,0,Harris,AFF,48201,1346180010016,76347,0.218032836914,406Z,1001,Res Improved Table Value,24663,29.8529,-95.7102,5567 AMELIA PLANTATION DR,AMELIA PLANTATION,5567,SUGAR LAND,TX,77498-5088,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,101010,1336,4441,101010,79528,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2013,KATY,0,0
29.8507,-95.7094,,Point,1354460010004,.1007,0,Harris,MIN,48201,1354460010004,77855,2.33000183105,446D,1001,Res Improved Table Value,24562,29.8507,-95.7094,5435 AMELIA PLANTATION DR,AMELIA PLANTATION,5435,HOUSTON,TX,77065,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,102417,1371,4386,102417,80263,4386.0000,5.60,SF,ADDICKS RESERVOIR,U,2014,KATY,0,0
29.8551,-95.7154,,Point,1247580030018,.1579,0,Harris,AFF,48201,1247580030018,118426,0.19889831543,406Y,1001,Res Improved Table Value,24630,29.8551,-95.7154,5802 PLANTATION CREST DR,PLANTATION CREST,5802,SCOTTSDALE,AZ,85255-7807,193.04,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,143056,1757,6881,143056,145896,5250.0000,4.55,SF,ADDICKS RESERVOIR,U,2004,KATY,0,0
29.8542,-95.7088,,Point,1365810010047,.1010,0,Harris,AFF,48201,1365810010047,92279,0.131118774414,406Z,1001,Res Improved Table Value,24640,29.8542,-95.7088,5619 PLANTATION FOREST DR,PLANTATION FOREST,5619,HOUSTON,TX,77065,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,116919,1841,4400,116919,93211,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2015,KATY,0,0
29.8538,-95.7105,,Point,1365810010004,.1007,0,Harris,AFF,48201,1365810010004,88625,0.134292602539,406Z,1001,Res Improved Table Value,24562,29.8538,-95.7105,5619 AMELIA PLANTATION DR,AMELIA PLANTATION,5619,SUGAR LAND,TX,77498-5088,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,113187,1720,4386,113187,89520,4386.0000,5.60,SF,ADDICKS RESERVOIR,U,2015,KATY,0,0
29.8543,-95.7106,,Point,1365810010009,.1007,0,Harris,AFF,48201,1365810010009,88144,0.176559448242,406Z,1001,Res Improved Table Value,24562,29.8543,-95.7106,5639 AMELIA PLANTATION DR,AMELIA PLANTATION,5639,HOUSTON,TX,77065,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,112706,1595,4386,112706,89034,4386.0000,5.60,SF,ADDICKS RESERVOIR,U,2015,KATY,0,0
29.8546,-95.7107,,Point,1365810010012,.1007,0,Harris,AFF,48201,1365810010012,79903,0.298080444336,406Z,1001,Res Improved Table Value,24562,29.8546,-95.7107,5711 AMELIA PLANTATION DR,AMELIA PLANTATION,5711,HOUSTON,TX,77065,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,104465,1354,4386,104465,80710,4386.0000,5.60,SF,ADDICKS RESERVOIR,U,2015,KATY,0,0
29.8536,-95.7104,,Point,1365810010002,.1007,0,Harris,AFF,48201,1365810010002,89982,0.256134033203,406Z,1001,Res Improved Table Value,24562,29.8536,-95.7104,5611 AMELIA PLANTATION DR,AMELIA PLANTATION,5611,SUGAR LAND,TX,77498-5088,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,114544,1650,4386,114544,90891,4386.0000,5.60,SF,ADDICKS RESERVOIR,U,2015,KATY,0,0
29.8537,-95.7104,,Point,1365810010003,.1007,0,Harris,AFF,48201,1365810010003,94923,0.26921081543,406Z,1001,Res Improved Table Value,24562,29.8537,-95.7104,5615 AMELIA PLANTATION DR,AMELIA PLANTATION,5615,SUGAR LAND,TX,77498-5088,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,119485,1856,4386,119485,95882,4386.0000,5.60,SF,ADDICKS RESERVOIR,U,2015,KATY,0,0
29.8544,-95.7107,,Point,1365810010010,.1007,0,Harris,AFF,48201,1365810010010,89453,0.540222167969,406Z,1001,Res Improved Table Value,24562,29.8544,-95.7107,5703 AMELIA PLANTATION DR,AMELIA PLANTATION,5703,HOUSTON,TX,77065,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,114015,1711,4386,114015,90357,4386.0000,5.60,SF,ADDICKS RESERVOIR,U,2015,KATY,0,0
29.8535,-95.7107,,Point,1367270010029,.1266,0,Harris,AFF,48201,1367270010029,157444,0.306869506836,406Z,1001,Res Improved Table Value,25265,29.8535,-95.7107,5606 CASA MARTIN DR,CASA MARTIN,5606,KATY,TX,77449-1698,193.11,4054,157444,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,182709,2061,5516,182709,157444,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2016,KATY,0,0
29.8559,-95.7277,,Point,1227130010036,.2498,0,Harris,AFF,48201,1227130010036,141754,0.194763183594,406X,1001,Res Improved Table Value,23193,29.8559,-95.7277,21522 WELLSFORD GLEN DR,WELLSFORD GLEN,21522,KATY,TX,77449-7573,193.02,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,165047,1992,10883,165047,170279,6600.0000,3.30,SF,ADDICKS RESERVOIR,U,2003,KATY,0,0
29.7936,-95.6949,,Point,1203500030018,.2120,0,Harris,AFF,48201,1203500030018,206094,0.314079284668,447W,1001,Res Improved Table Value,26767,29.7936,-95.6949,18418 LAKEVIEW CIR,LAKEVIEW,18418,HOUSTON,TX,77084-5751,2925.03,19032,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,232861,3055,9235,232861,254437,8125.0000,3.25,SF,ADDICKS RESERVOIR,U,2000,HOUSTON,0,0
29.8545,-95.7089,,Point,1365810010050,.1010,0,Harris,AFF,48201,1365810010050,77292,0.0226287841797,406Z,1001,Res Improved Table Value,24640,29.8545,-95.7089,5631 PLANTATION FOREST DR,PLANTATION FOREST,5631,HOUSTON,TX,77065,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,101932,1278,4400,101932,78073,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2015,KATY,0,0
29.8536,-95.7113,,Point,1367270010004,.1259,0,Harris,AFF,48201,1367270010004,172604,0.160873413086,406Z,1001,Res Improved Table Value,25247,29.8536,-95.7113,5615 CASA MARTIN DR,CASA MARTIN,5615,KATY,TX,77449-1699,193.11,4054,58685,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,197851,2461,5484,197851,174347,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2015,KATY,0,0
29.8529,-95.7105,,Point,1367270020014,.1266,0,Harris,AFF,48201,1367270020014,131761,1.29649353027,406Z,1001,Res Improved Table Value,25265,29.8529,-95.7105,5554 CASA MARTIN DR,CASA MARTIN,5554,KATY,TX,77449-1639,193.11,4054,131761,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,157026,1548,5516,157026,131761,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2016,KATY,0,0
29.8528,-95.711,,Point,1367270040014,.1259,0,Harris,AFF,48201,1367270040014,193087,1.4663848877,406Z,1001,Res Improved Table Value,25247,29.8528,-95.711,5555 CASA MARTIN DR,CASA MARTIN,5555,KATY,TX,77449-1640,193.11,4054,193087,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,218334,2831,5484,218334,193087,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2016,KATY,0,0
29.8528,-95.7105,,Point,1367270020013,.1266,0,Harris,AFF,48201,1367270020013,133835,0.65412902832,406Z,1001,Res Improved Table Value,25265,29.8528,-95.7105,5550 CASA MARTIN DR,CASA MARTIN,5550,KATY,TX,77449-1639,193.11,4054,133835,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,159100,1648,5516,159100,133965,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2016,KATY,0,0
29.854,-95.7114,,Point,1367270010007,.1259,0,Harris,AFF,48201,1367270010007,191156,0.0933227539063,406Z,1001,Res Improved Table Value,25247,29.854,-95.7114,5627 CASA MARTIN DR,CASA MARTIN,5627,KATY,TX,77449-1699,193.11,4054,64993,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,216403,2831,5484,216403,193087,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2015,KATY,0,0
29.8546,-95.7111,,Point,1367270010021,.1266,0,Harris,AFF,48201,1367270010021,167401,1.17868041992,406Z,1001,Res Improved Table Value,25265,29.8546,-95.7111,5710 CASA MARTIN DR,CASA MARTIN,5710,KATY,TX,77449-1695,193.11,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,192666,2450,5516,192666,169092,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2015,KATY,0,0
29.8547,-95.7111,,Point,1367270010020,.1266,0,Harris,AFF,48201,1367270010020,150415,0.241470336914,406Z,1001,Res Improved Table Value,25265,29.8547,-95.7111,5714 CASA MARTIN DR,CASA MARTIN,5714,KATY,TX,77449-1695,193.11,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,175680,1963,5516,175680,151934,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2015,KATY,0,0
29.8539,-95.7109,,Point,1367270010026,.1266,0,Harris,AFF,48201,1367270010026,133965,0.35661315918,406Z,1001,Res Improved Table Value,25265,29.8539,-95.7109,5618 CASA MARTIN DR,CASA MARTIN,5618,PASADENA,TX,77504-3314,193.11,4054,133965,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,159230,1648,5516,159230,133965,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2016,KATY,0,0
29.8543,-95.7115,,Point,1367270010009,.1259,0,Harris,AFF,48201,1367270010009,172226,0.110565185547,406Z,1001,Res Improved Table Value,25247,29.8543,-95.7115,5707 CASA MARTIN DR,CASA MARTIN,5707,SUGAR LAND,TX,77498-7533,193.11,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,197473,2455,5484,197473,173966,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2015,KATY,0,0
29.8544,-95.7116,,Point,1367270010010,.1259,0,Harris,AFF,48201,1367270010010,165308,0.0364074707031,406Z,1001,Res Improved Table Value,25247,29.8544,-95.7116,5711 CASA MARTIN DR,CASA MARTIN,5711,HOUSTON,TX,77070-2720,193.11,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,190555,2368,5484,190555,166978,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2015,KATY,0,0
29.8558,-95.7125,,Point,1298460010041,.1224,0,Harris,AFF,48201,1298460010041,172143,0.304550170898,406Z,1001,Res Improved Table Value,24406,29.8558,-95.7125,19602 AVENTINE PLANTATION DR,AVENTINE PLANTATION,19602,KATY,TX,77449-2689,193.07,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,196549,2451,5329,196549,183131,4725.0000,5.10,SF,ADDICKS RESERVOIR,U,2011,KATY,0,0
29.8543,-95.711,,Point,1367270010023,.1266,0,Harris,AFF,48201,1367270010023,155870,0.414840698242,406Z,1001,Res Improved Table Value,25265,29.8543,-95.711,5702 CASA MARTIN DR,CASA MARTIN,5702,KATY,TX,77449-1695,193.11,4054,31174,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,181135,2061,5516,181135,157444,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2015,KATY,0,0
29.8544,-95.711,,Point,1367270010022,.1266,0,Harris,AFF,48201,1367270010022,194544,0.599456787109,406Z,1001,Res Improved Table Value,25265,29.8544,-95.711,5706 CASA MARTIN DR,CASA MARTIN,5706,KATY,TX,77449-1695,193.11,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,219809,2926,5516,219809,196509,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2015,KATY,0,0
29.8536,-95.7067,,Point,1354470010002,11.6410,0,Harris,AFF,48201,1354470010002,23742594,0.618949890137,406Z,8000,Land Neighborhood General Assignment,2028328,29.8536,-95.7067,5751 GREENHOUSE RD,GREENHOUSE,5751,HOUSTON,TX,77065,9191.00,0,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,25770922,314642,507082,25770922,0,507082.0000,4.00,SF,ADDICKS RESERVOIR,U,2014,KATY,0,0
29.8538,-95.713,,Point,1318060010001,15.9090,0,Harris,AFF,48201,1318060010001,0,0.686813354492,406Z,8000,Land Neighborhood General Assignment,0,29.8538,-95.713,0 ROUND ROBIN DR,ROUND ROBIN,0,HOUSTON,TX,77269-2003,9100.00,0,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,0,0,692996,0,0,692996.0000,1.50,SF,ADDICKS RESERVOIR,U,,KATY,0,0
29.8211,-95.6673,,Point,0440600000014,1.5300,0,Harris,MIN,48201,0440600000014,131412,2.94348907471,447L,2001,Res Improved Override,266588,29.8211,-95.6673,3535 LONGHORN DR,LONGHORN,3535,HOUSTON,TX,77084-6873,2923.00,19001,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,398000,2186,66647,398000,180300,66647.0000,4.00,SF,ADDICKS RESERVOIR,U,1968,HOUSTON,0,0
29.8559,-95.7147,,Point,1247580030011,.1376,0,Harris,AFF,48201,1247580030011,131806,0.329299926758,406Y,1001,Res Improved Table Value,24227,29.8559,-95.7147,19627 BEACHY CT,BEACHY,19627,KATY,TX,77449-0153,193.04,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,156873,1814,5995,156873,153263,5250.0000,4.55,SF,ADDICKS RESERVOIR,U,2004,KATY,0,0
29.8571,-95.7173,,Point,1275240010016,.1674,0,Harris,AFF,48201,1275240010016,147519,0.236618041992,406Y,1001,Res Improved Table Value,24818,29.8571,-95.7173,19750 SUMMERLIN DR,SUMMERLIN,19750,KATY,TX,77449-2351,193.04,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,149436,2518,7293,172337,176130,5250.0000,4.55,SF,ADDICKS RESERVOIR,U,2006,KATY,0,0
29.8531,-95.7102,,Point,1346180010018,.1043,0,Harris,AFF,48201,1346180010018,97033,0.315444946289,406Z,1001,Res Improved Table Value,24720,29.8531,-95.7102,5575 AMELIA PLANTATION DR,AMELIA PLANTATION,5575,SUGAR LAND,TX,77498-5088,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,121753,2053,4543,121753,101076,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2013,KATY,0,0
29.8542,-95.7109,,Point,1367270010024,.1266,0,Harris,AFF,48201,1367270010024,133965,0.323837280273,406Z,1001,Res Improved Table Value,25265,29.8542,-95.7109,5626 CASA MARTIN DR,CASA MARTIN,5626,KATY,TX,77449-1698,193.11,4054,133965,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,159230,1648,5516,159230,133965,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2016,KATY,0,0
29.8514,-95.7092,,Point,1346180020001,.1021,0,Harris,MIN,48201,1346180020001,71880,2.74188232422,406Z,1001,Res Improved Table Value,24667,29.8514,-95.7092,5506 AMELIA PLANTATION DR,AMELIA PLANTATION,5506,SUGAR LAND,TX,77498-5088,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,96547,1412,4448,96547,74103,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2014,KATY,0,0
29.8497,-95.709,,Point,1354460010013,.1680,0,Harris,MIN,48201,1354460010013,79827,2.35906982422,446D,1001,Res Improved Table Value,26274,29.8497,-95.709,19439 PLANTATION MAPLE DR,PLANTATION MAPLE,19439,HOUSTON,TX,77065,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,106101,1440,7318,106101,80633,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2015,KATY,0,0
29.8513,-95.7096,,Point,1346180010001,.1018,0,Harris,MIN,48201,1346180010001,81444,2.06555175781,406Z,1001,Res Improved Table Value,24658,29.8513,-95.7096,5507 AMELIA PLANTATION DR,AMELIA PLANTATION,5507,SUGAR LAND,TX,77498-5088,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,106102,1680,4433,106102,83963,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2014,KATY,0,0
29.8498,-95.7092,,Point,1354460010012,.1732,0,Harris,MIN,48201,1354460010012,85872,2.48561096191,446D,1001,Res Improved Table Value,26402,29.8498,-95.7092,5403 AMELIA PLANTATION DR,AMELIA PLANTATION,5403,HOUSTON,TX,77065,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,112274,1620,7547,112274,86739,4400.0000,5.60,SF,ADDICKS RESERVOIR,U,2015,KATY,0,0
29.8499,-95.7092,,Point,1354460010011,.1007,0,Harris,MIN,48201,1354460010011,87719,2.41058349609,446D,1001,Res Improved Table Value,24567,29.8499,-95.7092,5407 AMELIA PLANTATION DR,AMELIA PLANTATION,5407,HOUSTON,TX,77065,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,112286,1740,4387,112286,88605,4387.0000,5.60,SF,ADDICKS RESERVOIR,U,2015,KATY,0,0
29.85,-95.7092,,Point,1354460010010,.1007,0,Harris,MIN,48201,1354460010010,76312,2.09059143066,446D,1001,Res Improved Table Value,24562,29.85,-95.7092,5411 AMELIA PLANTATION DR,AMELIA PLANTATION,5411,HOUSTON,TX,77065,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,100874,1310,4386,100874,77083,4386.0000,5.60,SF,ADDICKS RESERVOIR,U,2015,KATY,0,0
29.8501,-95.7093,,Point,1354460010009,.1007,0,Harris,AFF,48201,1354460010009,77431,1.83302307129,446D,1001,Res Improved Table Value,24562,29.8501,-95.7093,5415 AMELIA PLANTATION DR,AMELIA PLANTATION,5415,HOUSTON,TX,77065,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,101993,1436,4386,101993,79826,4386.0000,5.60,SF,ADDICKS RESERVOIR,U,2014,KATY,0,0
29.8503,-95.7093,,Point,1354460010008,.1007,0,Harris,AFF,48201,1354460010008,94955,1.58280944824,446D,1001,Res Improved Table Value,24562,29.8503,-95.7093,5419 AMELIA PLANTATION DR,AMELIA PLANTATION,5419,HOUSTON,TX,77065,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,119517,2031,4386,119517,97892,4386.0000,5.60,SF,ADDICKS RESERVOIR,U,2014,KATY,0,0
29.8511,-95.709,,Point,1354460020001,.1006,0,Harris,AFF,48201,1354460020001,75102,0.826354980469,406Z,1001,Res Improved Table Value,24550,29.8511,-95.709,5446 AMELIA PLANTATION DR,AMELIA PLANTATION,5446,HOUSTON,TX,77065,193.13,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,99652,1312,4384,99652,77425,4384.0000,5.60,SF,ADDICKS RESERVOIR,U,2014,KATY,0,0
29.8559,-95.7149,,Point,1247580030012,.1500,0,Harris,AFF,48201,1247580030012,156706,0.585342407227,406Y,1001,Res Improved Table Value,24474,29.8559,-95.7149,19631 BEACHY CT,BEACHY,19631,KATY,TX,77449-0153,193.04,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,149206,2484,6537,181180,180122,5250.0000,4.55,SF,ADDICKS RESERVOIR,U,2005,KATY,0,0
29.8573,-95.7174,,Point,1253820010014,.1503,0,Harris,AFF,48201,1253820010014,115520,0.10627746582,406Y,1001,Res Improved Table Value,24480,29.8573,-95.7174,19755 RIVER POINTE LN,RIVER POINTE,19755,CYPRESS,TX,77433-1772,193.04,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,140000,1592,6550,140000,143040,5250.0000,4.55,SF,ADDICKS RESERVOIR,U,2005,KATY,0,0
29.8552,-95.7129,,Point,1298460010024,.1244,0,Harris,AFF,48201,1298460010024,149146,0.471969604492,406Z,1001,Res Improved Table Value,24450,29.8552,-95.7129,19619 AVENTINE PLANTATION DR,AVENTINE PLANTATION,19619,KATY,TX,77449-2688,193.07,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,173596,2185,5416,173596,165718,4725.0000,5.10,SF,ADDICKS RESERVOIR,U,2008,KATY,0,0
29.8552,-95.713,,Point,1298460010025,.1241,0,Harris,AFF,48201,1298460010025,137128,0.463150024414,406Z,1001,Res Improved Table Value,24445,29.8552,-95.713,19623 AVENTINE PLANTATION DR,AVENTINE PLANTATION,19623,KATY,TX,77449-2688,193.07,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,161573,1848,5406,161573,152364,4725.0000,5.10,SF,ADDICKS RESERVOIR,U,2008,KATY,0,0
29.8551,-95.7133,,Point,1298460010027,.1237,0,Harris,AFF,48201,1298460010027,119629,0.723617553711,406Z,1001,Res Improved Table Value,24435,29.8551,-95.7133,19631 AVENTINE PLANTATION DR,AVENTINE PLANTATION,19631,KATY,TX,77449-2688,193.07,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,144064,1474,5386,144064,132921,4725.0000,5.10,SF,ADDICKS RESERVOIR,U,2008,KATY,0,0
29.8552,-95.7132,,Point,1298460010026,.1239,0,Harris,AFF,48201,1298460010026,126954,0.589294433594,406Z,1001,Res Improved Table Value,24440,29.8552,-95.7132,19627 AVENTINE PLANTATION DR,AVENTINE PLANTATION,19627,KATY,TX,77449-2688,193.07,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,151394,1705,5396,151394,141060,4725.0000,5.10,SF,ADDICKS RESERVOIR,U,2008,KATY,0,0
29.8554,-95.7124,,Point,1298460010021,.1250,0,Harris,AFF,48201,1298460010021,119562,0.134689331055,406Z,1001,Res Improved Table Value,24465,29.8554,-95.7124,19607 AVENTINE PLANTATION DR,AVENTINE PLANTATION,19607,KATY,TX,77449-2688,193.07,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,144027,1479,5445,144027,132847,4725.0000,5.10,SF,ADDICKS RESERVOIR,U,2008,KATY,0,0
